date,close
2017-05-25,257.79
2017-05-26,257.77
2017-05-31,258.96
2017-06-01,259.19
2017-06-02,259.25
2017-06-05,258.77
2017-06-06,259.72
2017-06-07,261.11
2017-06-08,261.24
2017-06-09,263.2
2017-06-12,263.97
2017-06-13,265.01
2017-06-14,264.39
2017-06-15,264.4
2017-06-16,264.64
2017-06-19,267.61
2017-06-20,269.49
2017-06-21,269.51
2017-06-22,269.9
2017-06-23,269.95
2017-06-26,274.02
2017-06-27,274.84
2017-06-28,273.71
2017-06-29,272.18
2017-06-30,271.21
2017-07-03,271.58
2017-07-04,271.29
2017-07-05,272.45
2017-07-06,272.31
2017-07-07,272.54
2017-07-10,271.63
2017-07-11,272.57
2017-07-12,272.6
2017-07-13,275.39
2017-07-14,278.12
2017-07-17,279.24
2017-07-18,278.44
2017-07-19,282.44
2017-07-20,284.83
2017-07-21,285.6
2017-07-24,287.57
2017-07-25,283.16
2017-07-26,284.77
2017-07-27,285.02
2017-07-28,285.71
2017-07-31,287.32
2017-08-01,289.29
2017-08-02,293.15
2017-08-03,291.96
2017-08-04,291.05
2017-08-07,289.76
2017-08-08,289.55
2017-08-09,286.77
2017-08-10,285.62
2017-08-11,282.81
2017-08-14,284.86
2017-08-15,285.77
2017-08-16,285.58
2017-08-17,287.3
2017-08-18,287.7
2017-08-21,287.37
2017-08-22,287.52
2017-08-23,286.78
2017-08-24,285.19
2017-08-25,289.12
2017-08-28,293.17
2017-08-29,294.71
2017-08-30,293.41
2017-08-31,292.95
2017-09-01,292.93
2017-09-04,293.56
2017-09-05,294.78
2017-09-06,294.33
2017-09-07,293.81
2017-09-08,294.22
2017-09-11,293.12
2017-09-12,290.16
2017-09-13,289.1
2017-09-14,287.95
2017-09-15,287.83
2017-09-18,287.94
2017-09-19,287.41
2017-09-20,287.43
2017-09-21,287.35
2017-09-22,285.9
2017-09-25,284.16
2017-09-26,281.88
2017-09-27,282.32
2017-09-28,282.08
2017-09-29,284.29
2017-10-09,285.11
2017-10-10,286.42
2017-10-11,287.93
2017-10-12,288.42
2017-10-13,288.48
2017-10-16,287.96
2017-10-17,288.13
2017-10-18,287.42
2017-10-19,285.02
2017-10-20,285.21
2017-10-23,283.88
2017-10-24,284.73
2017-10-25,284.34
2017-10-26,283.09
2017-10-27,284.52
2017-10-30,280.09
2017-10-31,280.17
2017-11-01,280.03
2017-11-02,279.22
2017-11-03,278.38
2017-11-06,277.42
2017-11-07,279.77
2017-11-08,280.72
2017-11-09,281.16
2017-11-10,282.11
2017-11-13,283.55
2017-11-14,281.77
2017-11-15,278.58
2017-11-16,277.92
2017-11-17,278.61
2017-11-20,276.22
2017-11-21,277.25
2017-11-22,276.9
2017-11-23,273.67
2017-11-24,273.88
2017-11-27,272.51
2017-11-28,271.3
2017-11-29,270.01
2017-11-30,269.02
2017-12-01,267.57
2017-12-04,266.03
2017-12-05,266.33
2017-12-06,265.69
2017-12-07,266.14
2017-12-08,269.62
2017-12-11,271.48
2017-12-12,268.73
2017-12-13,269.43
2017-12-14,267.36
2017-12-15,266.97
2017-12-18,266.08
2017-12-19,267.32
2017-12-20,265.78
2017-12-21,267.07
2017-12-22,267.93
2017-12-25,267.79
2017-12-26,267.82
2017-12-27,265.45
2017-12-28,265.06
2017-12-29,265.83
2018-01-02,268.78
2018-01-03,272.46
2018-01-04,272.8
2018-01-05,275.33
2018-01-08,275.37
2018-01-09,274.04
2018-01-10,274.54
2018-01-11,273.59
2018-01-12,274.04
2018-01-15,272.64
2018-01-16,274.51
2018-01-17,275.43
2018-01-18,278.58
2018-01-19,282.47
2018-01-22,285.44
2018-01-23,290.96
2018-01-24,294.6
2018-01-25,293.65
2018-01-26,293.66
2018-01-29,288.16
2018-01-30,284.69
2018-01-31,286.61
2018-02-01,283.74
2018-02-02,286.73
2018-02-05,291.04
2018-02-06,286.49
2018-02-07,283.98
2018-02-08,277.84
2018-02-09,271.41
2018-02-12,274.63
2018-02-13,276.33
2018-02-14,277.27
2018-02-22,280.58
2018-02-23,280.9
2018-02-26,282.75
2018-02-27,280.26
2018-02-28,278.69
2018-03-01,278.64
2018-03-02,276.28
2018-03-05,274.64
2018-03-06,278.16
2018-03-07,277.2
2018-03-08,278.01
2018-03-09,279.34
2018-03-12,280.18
2018-03-13,279.2
2018-03-14,277.36
2018-03-15,276.97
2018-03-16,277.17
2018-03-19,276.99
2018-03-20,276.53
2018-03-21,276.25
2018-03-22,275.39
2018-03-23,271.6
2018-03-26,272.05
2018-03-27,272.48
2018-03-28,271.42
2018-03-29,273.06
2018-03-30,273.57
2018-04-02,274.86
2018-04-03,274.46
2018-04-04,275.38
2018-04-09,276.21
2018-04-10,278.38
2018-04-11,279.19
2018-04-12,277.43
2018-04-13,276.14
2018-04-16,274.23
2018-04-17,273.55
2018-04-18,276.47
2018-04-19,276.46
2018-04-20,274.09
2018-04-23,271.86
2018-04-24,275.63
2018-04-25,275.23
2018-04-26,273.33
2018-04-27,274.25
2018-05-02,272.96
2018-05-03,273.92
2018-05-04,274.49
2018-05-07,276.62
2018-05-08,277.86
2018-05-09,277.42
2018-05-10,276.78
2018-05-11,276.31
2018-05-14,275.6
2018-05-15,276.13
2018-05-16,274.9
2018-05-17,274.48
2018-05-18,275.44
2018-05-21,276.73
2018-05-22,276.32
2018-05-23,274.72
2018-05-24,272.76
2018-05-25,271.76
2018-05-28,270.62
2018-05-29,268.17
2018-05-30,266.5
2018-05-31,267.62
2018-06-01,267.03
2018-06-04,265.16
2018-06-05,266.41
2018-06-06,266.04
2018-06-07,267.05
2018-06-08,265.04
2018-06-11,264.1
2018-06-12,265.02
2018-06-13,264.45
2018-06-14,263.61
2018-06-15,262.64
2018-06-19,256.87
2018-06-20,258.13
2018-06-21,257.92
2018-06-22,258.53
2018-06-25,258.09
2018-06-26,257.19
2018-06-27,255.31
2018-06-28,254.94
2018-06-29,258.67
2018-07-02,256.23
2018-07-03,257.89
2018-07-04,257.43
2018-07-05,257.65
2018-07-06,257.91
2018-07-09,261.37
2018-07-10,261.8
2018-07-11,260.99
2018-07-12,262.68
2018-07-13,262.7
2018-07-16,262.29
2018-07-17,262.48
2018-07-18,262.71
2018-07-19,263.93
2018-07-20,267.41
2018-07-23,269.77
2018-07-24,269.67
2018-07-25,268.78
2018-07-26,266.5
2018-07-27,266.73
2018-07-30,266.63
2018-07-31,267.5
2018-08-01,265.66
2018-08-02,265.01
2018-08-03,264.86
2018-08-06,264.68
2018-08-07,267.75
2018-08-08,266.37
2018-08-09,267.84
2018-08-10,267.34
2018-08-13,266.69
2018-08-14,265.83
2018-08-15,264.86
2018-08-16,264.6
2018-08-17,263.72
2018-08-20,263.81
2018-08-21,265.63
2018-08-22,265.14
2018-08-23,265.64
2018-08-24,266.24
2018-08-27,267.75
2018-08-28,267.75
2018-08-29,267.19
2018-08-30,266.2
2018-08-31,266.26
2018-09-03,266.13
2018-09-04,267.09
2018-09-05,266.12
2018-09-06,265.95
2018-09-07,265.86
2018-09-10,265.18
2018-09-11,264.7
2018-09-12,264.84
2018-09-13,265.26
2018-09-14,265.35
2018-09-17,264.63
2018-09-18,265.76
2018-09-19,267.09
2018-09-20,267.54
2018-09-21,269.46
2018-09-25,269.16
2018-09-26,269.68
2018-09-27,268.39
2018-09-28,269.8
2018-10-08,266.85
2018-10-09,266.18
2018-10-10,266.83
2018-10-11,263.9
2018-10-12,265.08
2018-10-15,264.13
2018-10-16,263.32
2018-10-17,264.09
2018-10-18,262.49
2018-10-19,264.57
2018-10-22,267.21
2018-10-23,265.8
2018-10-24,266.95
2018-10-25,267.44
2018-10-26,267.77
2018-10-29,267.02
2018-10-30,266.64
2018-10-31,266.78
2018-11-01,267.56
2018-11-02,270.03
2018-11-05,270.26
2018-11-06,269.67
2018-11-07,269.4
2018-11-08,269.3
2018-11-09,267.66
2018-11-12,268.58
2018-11-13,269.46
2018-11-14,269.51
2018-11-15,271.01
2018-11-16,271.83
2018-11-19,272.43
2018-11-20,270.18
2018-11-21,270.41
2018-11-22,270.05
2018-11-23,268.94
2018-11-26,269.42
2018-11-27,269.51
2018-11-28,270.76
2018-11-29,269.64
2018-11-30,269.86
2018-12-03,271.82
2018-12-04,271.59
2018-12-05,271.75
2018-12-06,271.15
2018-12-07,270.93
2018-12-10,269.96
2018-12-11,270.11
2018-12-12,270.38
2018-12-13,271.96
2018-12-14,271.26
2018-12-17,270.84
2018-12-18,269.03
2018-12-19,268.16
2018-12-20,266.57
2018-12-21,265.04
2018-12-24,265.85
2018-12-25,265.59
2018-12-26,265.21
2018-12-27,264.76
2018-12-28,265.56
2019-01-02,263.67
2019-01-03,264.72
2019-01-04,267.89
2019-01-07,270.14
2019-01-08,270.57
2019-01-09,272.53
2019-01-10,273.33
2019-01-11,274.13
2019-01-14,273.09
2019-01-15,274.54
2019-01-16,274.71
2019-01-17,273.92
2019-01-18,275.72
2019-01-21,276.34
2019-01-22,275.51
2019-01-23,275.8
2019-01-24,277.88
2019-01-25,280.94
2019-01-28,280.34
2019-01-29,280.23
2019-01-30,280.68
2019-01-31,281.15
2019-02-01,283.83
2019-02-11,285.41
2019-02-12,286.49
2019-02-13,288.57
2019-02-14,289.79
2019-02-15,287.5
2019-02-18,291.75
2019-02-19,290.4
2019-02-20,290.22
2019-02-21,290.87
2019-02-22,293.96
2019-02-25,302.8
2019-02-26,300.0
2019-02-27,297.82
2019-02-28,297.16
2019-03-01,300.44
2019-03-04,304.41
2019-03-05,307.26
2019-03-06,307.49
2019-03-07,305.2
2019-03-08,298.69
2019-03-11,303.05
2019-03-12,306.32
2019-03-13,302.64
2019-03-14,299.62
2019-03-15,302.28
2019-03-18,308.49
2019-03-19,309.65
2019-03-20,308.89
2019-03-21,311.12
2019-03-22,311.53
2019-03-25,307.69
2019-03-26,302.2
2019-03-27,302.29
2019-03-28,301.12
2019-03-29,306.54
2019-04-01,313.98
2019-04-02,314.63
2019-04-03,315.23
2019-04-04,316.02
2019-04-08,314.34
2019-04-09,312.64
2019-04-10,310.97
2019-04-11,308.13
2019-04-12,307.7
2019-04-15,307.11
2019-04-16,308.62
2019-04-17,309.98
2019-04-18,309.6
2019-04-19,309.69
2019-04-22,306.57
2019-04-23,303.19
2019-04-24,301.84
2019-04-25,297.97
2019-04-26,295.42
2019-04-29,295.4
2019-04-30,298.01
2019-05-06,290.37
2019-05-07,291.66
2019-05-08,291.9
2019-05-09,292.55
2019-05-10,296.93
2019-05-13,295.15
2019-05-14,295.76
2019-05-15,298.68
2019-05-16,298.61
2019-05-17,295.96
2019-05-20,294.87
2019-05-21,295.22
2019-05-22,295.38
2019-05-23,293.64
2019-05-24,293.61
2019-05-27,293.35
2019-05-28,293.44
2019-05-29,293.15
2019-05-30,291.48
2019-05-31,291.32
2019-06-03,289.15
2019-06-04,287.16
2019-06-05,286.74
2019-06-06,285.79
2019-06-10,287.1
2019-06-11,290.79
2019-06-12,289.72
2019-06-13,289.15
2019-06-14,287.87
2019-06-17,287.53
2019-06-18,287.53
2019-06-19,289.01
2019-06-20,293.21
2019-06-21,294.73
2019-06-24,294.31
2019-06-25,292.75
2019-06-26,293.55
2019-06-27,295.0
2019-06-28,294.43
2019-07-01,296.58
2019-07-02,296.72
2019-07-03,295.9
2019-07-04,295.61
2019-07-05,295.69
2019-07-08,293.44
2019-07-09,293.23
2019-07-10,292.98
2019-07-11,292.78
2019-07-12,293.92
2019-07-15,294.59
2019-07-16,294.71
2019-07-17,295.17
2019-07-18,294.67
2019-07-19,295.16
2019-07-22,294.69
2019-07-23,295.13
2019-07-24,295.65
2019-07-25,297.31
2019-07-26,299.65
2019-07-29,300.63
2019-07-30,301.91
2019-07-31,301.94
2019-08-01,301.29
2019-08-02,300.66
2019-08-05,298.06
2019-08-06,297.18
2019-08-07,298.33
2019-08-08,299.11
2019-08-09,298.87
2019-08-12,299.58
2019-08-13,299.07
2019-08-14,299.23
2019-08-15,299.87
2019-08-16,300.42
2019-08-19,302.43
2019-08-20,302.08
2019-08-21,303.51
2019-08-22,303.01
2019-08-23,303.59
2019-08-26,302.09
2019-08-27,303.5
2019-08-28,303.86
2019-08-29,303.56
2019-08-30,303.6
2019-09-02,305.04
2019-09-03,305.2
2019-09-04,305.67
2019-09-05,307.98
2019-09-06,309.01
2019-09-09,311.27
2019-09-10,310.9
2019-09-11,309.99
2019-09-12,310.05
2019-09-16,309.02
2019-09-17,305.85
2019-09-18,305.85
2019-09-19,306.64
2019-09-20,307.19
2019-09-23,305.6
2019-09-24,305.5
2019-09-25,304.95
2019-09-26,304.4
2019-09-27,304.51
2019-09-30,304.37
2019-10-08,304.73
2019-10-09,305.94
2019-10-10,307.31
2019-10-11,308.84
2019-10-14,311.09
2019-10-15,310.22
2019-10-16,309.7
2019-10-17,309.22
2019-10-18,308.09
2019-10-21,307.58
2019-10-22,307.99
2019-10-23,307.31
2019-10-24,307.26
2019-10-25,308.2
2019-10-28,309.29
2019-10-29,309.07
2019-10-30,306.91
2019-10-31,305.5
2019-11-01,307.03
2019-11-04,307.74
2019-11-05,310.71
2019-11-06,310.5
2019-11-07,310.64
2019-11-08,310.35
2019-11-11,308.6
2019-11-12,307.89
2019-11-13,307.94
2019-11-14,307.89
2019-11-15,306.84
2019-11-18,308.11
2019-11-19,309.59
2019-11-20,308.65
2019-11-21,307.94
2019-11-22,307.57
2019-11-25,308.58
2019-11-26,308.7
2019-11-27,308.0
2019-11-28,307.3
2019-11-29,307.13
2019-12-02,307.18
2019-12-03,307.56
2019-12-04,307.28
2019-12-05,308.32
2019-12-06,309.0
2019-12-09,308.62
2019-12-10,309.03
2019-12-11,309.69
2019-12-12,309.87
2019-12-13,312.27
2019-12-16,314.61
2019-12-17,317.19
2019-12-18,317.6
2019-12-19,317.53
2019-12-20,317.59
2019-12-23,316.38
2019-12-24,317.42
2019-12-25,317.65
2019-12-26,319.67
2019-12-27,319.71
2019-12-30,321.22
2019-12-31,323.22
2020-01-02,326.59
2020-01-03,327.12
2020-01-06,326.43
2020-01-07,326.88
2020-01-08,325.21
2020-01-09,326.06
2020-01-10,324.4
2020-01-13,325.16
2020-01-14,324.92
2020-01-15,323.7
2020-01-16,323.23
2020-01-17,324.23
2020-01-20,326.61
2020-01-21,325.54
2020-01-22,325.1
2020-01-23,321.16
2020-02-03,311.13
2020-02-04,316.59
2020-02-05,317.7
2020-02-06,319.42
2020-02-07,318.98
2020-02-10,319.29
2020-02-11,321.36
2020-02-12,324.36
2020-02-13,323.08
2020-02-14,322.72
2020-02-17,325.21
2020-02-18,326.27
2020-02-19,325.91
2020-02-20,327.86
2020-02-21,329.01
2020-02-24,329.74
2020-02-25,329.01
2020-02-26,328.28
2020-02-27,327.92
2020-02-28,323.77
2020-03-02,325.66
2020-03-03,326.61
2020-03-04,326.51
2020-03-05,330.61
2020-03-06,330.37
2020-03-09,325.04
2020-03-10,327.74
2020-03-11,327.14
2020-03-12,324.91
2020-03-13,322.83
2020-03-16,319.14
2020-03-17,318.26
2020-03-18,317.23
2020-03-19,315.27
2020-03-20,319.18
2020-03-23,315.21
2020-03-24,316.45
