date,close
2021-06-15,2.4757
2021-06-16,2.4686
2021-06-17,2.4622
2021-06-18,2.4591
2021-06-21,2.4559
2021-06-22,2.4735
2021-06-23,2.4992
2021-06-24,2.5052
2021-06-25,2.5224
2021-06-28,2.489
2021-06-29,2.4719
2021-06-30,2.485
2021-07-01,2.4836
2021-07-02,2.4669
2021-07-05,2.4732
2021-07-06,2.4781
2021-07-07,2.4781
2021-07-08,2.4471
2021-07-09,2.4635
2021-07-12,2.4636
2021-07-13,2.4825
2021-07-14,2.4846
2021-07-15,2.5057
2021-07-16,2.5134
2021-07-19,2.507
2021-07-20,2.4932
2021-07-21,2.4894
2021-07-22,2.5089
2021-07-23,2.4961
2021-07-26,2.4616
2021-07-27,2.4239
2021-07-28,2.4116
2021-07-29,2.421
2021-07-30,2.4465
2021-08-02,2.4286
2021-08-03,2.4055
2021-08-04,2.4256
2021-08-05,2.415
2021-08-06,2.4251
2021-08-09,2.45
2021-08-10,2.4518
2021-08-11,2.4883
2021-08-12,2.5094
2021-08-13,2.5053
2021-08-16,2.5093
2021-08-17,2.4861
2021-08-18,2.5
2021-08-19,2.4926
2021-08-20,2.5035
2021-08-23,2.5118
2021-08-24,2.5277
2021-08-25,2.5488
2021-08-26,2.5769
2021-08-27,2.5958
2021-08-30,2.6122
2021-08-31,2.6606
2021-09-01,2.6564
2021-09-02,2.7007
2021-09-03,2.694
2021-09-06,2.7115
2021-09-07,2.7635
2021-09-08,2.7856
2021-09-09,2.8474
2021-09-10,2.8108
2021-09-13,2.8601
2021-09-14,2.8112
2021-09-15,2.799
2021-09-16,2.7834
2021-09-17,2.7315
2021-09-22,2.7708
2021-09-23,2.76
2021-09-24,2.686
2021-09-27,2.6332
2021-09-28,2.6872
2021-09-29,2.6223
2021-09-30,2.6394
2021-10-08,2.6298
2021-10-11,2.6594
2021-10-12,2.6329
2021-10-13,2.6048
2021-10-14,2.5933
2021-10-15,2.6111
2021-10-18,2.6447
2021-10-19,2.6511
2021-10-20,2.6058
2021-10-21,2.6275
2021-10-22,2.5841
2021-10-25,2.5834
2021-10-26,2.5662
2021-10-27,2.523
2021-10-28,2.473
2021-10-29,2.4731
2021-11-01,2.4788
2021-11-02,2.4449
2021-11-03,2.4749
2021-11-04,2.4673
2021-11-05,2.4374
2021-11-08,2.4404
2021-11-09,2.4304
2021-11-10,2.4281
2021-11-11,2.4595
2021-11-12,2.4469
2021-11-15,2.4509
2021-11-16,2.4382
2021-11-17,2.4411
2021-11-18,2.4396
2021-11-19,2.4663
2021-11-22,2.461
2021-11-23,2.4722
2021-11-24,2.496
2021-11-25,2.4877
2021-11-26,2.463
2021-11-29,2.4451
2021-11-30,2.438
2021-12-01,2.463
2021-12-02,2.4726
2021-12-03,2.4955
2021-12-06,2.488
2021-12-07,2.5065
2021-12-08,2.506
2021-12-09,2.5128
2021-12-10,2.489
2021-12-13,2.4882
2021-12-14,2.4676
2021-12-15,2.4741
2021-12-16,2.5042
2021-12-17,2.4939
2021-12-20,2.475
2021-12-21,2.5034
2021-12-22,2.4992
2021-12-23,2.5063
2021-12-24,2.4961
2021-12-27,2.5032
2021-12-28,2.4899
2021-12-29,2.4811
2021-12-30,2.4821
2021-12-31,2.5001
2022-01-04,2.5258
2022-01-05,2.5174
2022-01-06,2.5252
2022-01-07,2.5291
2022-01-10,2.5463
2022-01-11,2.5577
2022-01-12,2.5514
2022-01-13,2.5502
2022-01-14,2.5179
2022-01-17,2.5216
2022-01-18,2.5442
2022-01-19,2.5529
2022-01-20,2.5465
2022-01-21,2.5407
2022-01-24,2.5351
2022-01-25,2.4804
2022-01-26,2.4857
2022-01-27,2.4733
2022-01-28,2.4629
2022-02-07,2.51
2022-02-08,2.5551
2022-02-09,2.5575
2022-02-10,2.5851
2022-02-11,2.5877
2022-02-14,2.5581
2022-02-15,2.5452
2022-02-16,2.5599
2022-02-17,2.5523
2022-02-18,2.5893
2022-02-21,2.5983
2022-02-22,2.5916
2022-02-23,2.5778
2022-02-24,2.5541
2022-02-25,2.5469
2022-02-28,2.5547
2022-03-01,2.5747
2022-03-02,2.5957
2022-03-03,2.6186
2022-03-04,2.614
2022-03-07,2.5986
2022-03-08,2.5368
2022-03-09,2.5199
