date,close
2015-12-08,110.71
2015-12-09,110.719
2015-12-10,110.726
2015-12-11,110.747
2015-12-14,110.755
2015-12-15,110.763
2015-12-16,110.77
2015-12-17,110.777
2015-12-18,110.798
2015-12-21,110.806
2015-12-22,110.812
2015-12-23,110.821
2015-12-24,110.828
2015-12-25,110.849
2015-12-28,110.857
2015-12-29,110.865
2015-12-30,110.872
2015-12-31,110.901
2016-01-04,110.907
2016-01-05,110.914
2016-01-06,110.922
2016-01-07,110.928
2016-01-08,110.949
2016-01-11,110.957
2016-01-12,110.964
2016-01-13,110.97
2016-01-14,110.977
2016-01-15,110.998
2016-01-18,111.006
2016-01-19,111.014
2016-01-20,111.024
2016-01-21,111.032
2016-01-22,111.052
2016-01-25,111.059
2016-01-26,111.067
2016-01-27,111.073
2016-01-28,111.08
2016-01-29,111.101
2016-02-01,111.108
2016-02-02,111.117
2016-02-03,111.125
2016-02-04,111.132
2016-02-05,111.201
2016-02-15,111.208
2016-02-16,111.216
2016-02-17,111.223
2016-02-18,111.23
2016-02-19,111.25
2016-02-22,111.257
2016-02-23,111.264
2016-02-24,111.27
2016-02-25,111.277
2016-02-26,111.299
2016-02-29,111.306
2016-03-01,111.313
2016-03-02,111.32
2016-03-03,111.326
2016-03-04,111.346
2016-03-07,111.355
2016-03-08,111.362
2016-03-09,111.369
2016-03-10,111.375
2016-03-11,111.395
2016-03-14,111.402
2016-03-15,111.408
2016-03-16,111.416
2016-03-17,111.422
2016-03-18,111.442
2016-03-21,111.45
2016-03-22,111.457
2016-03-23,111.464
2016-03-24,111.471
2016-03-25,111.491
2016-03-28,111.498
2016-03-29,111.505
2016-03-30,111.511
2016-03-31,111.519
2016-04-01,111.546
2016-04-05,111.553
2016-04-06,111.56
2016-04-07,111.567
2016-04-08,111.587
2016-04-11,111.594
2016-04-12,111.602
2016-04-13,111.609
2016-04-14,111.615
2016-04-15,111.635
2016-04-18,111.643
2016-04-19,111.65
2016-04-20,111.656
2016-04-21,111.663
2016-04-22,111.683
2016-04-25,111.69
2016-04-26,111.697
2016-04-27,111.704
2016-04-28,111.71
2016-04-29,111.736
2016-05-03,111.744
2016-05-04,111.751
2016-05-05,111.757
2016-05-06,111.777
2016-05-09,111.784
2016-05-10,111.791
2016-05-11,111.798
2016-05-12,111.805
2016-05-13,111.824
2016-05-16,111.831
2016-05-17,111.838
2016-05-18,111.845
2016-05-19,111.851
2016-05-20,111.871
2016-05-23,111.879
2016-05-24,111.885
2016-05-25,111.892
2016-05-26,111.899
